children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,,63,average,1,widower/widow,2,F,employee,0,,to buy a used car
1,,34,higher,0,civil marriage,1,M,companion,0,,for a wedding
0,,56,AVERAGE,1,civil marriage,1,F,pensioner,1,,get married
0,-1419.816090396125,64,average,1,married,0,M,companion,0,227706.3660079421,buying a rental property
0,-7694.8498315674515,42,higher,0,married,0,M,civil servant,0,320700.9275363467,commercial real estate transactions
0,-2277.897532336699,29,average,1,married,0,M,employee,0,156680.59657490408,purchase of residential property
0,352404.9451844672,55,average,1,divorced,3,F,pensioner,0,92673.66876004131,buying a property
0,-2940.06141418675,27,initial,3,married,0,M,employee,0,147989.22869483082,purchase of commercial real estate
0,,69,average,1,widower/widow,2,F,employee,0,,purchasing a car
0,-1020.512525516756,50,average,1,married,0,F,companion,0,249539.05665414827,purchase of residential property
1,-1444.250749887419,42,Average,1,Single/not married,4,F,companion,0,175328.6051631963,home purchase
0,-222.2813085847704,43,average,1,widower/widow,2,F,employee,0,148790.08148269294,your car
0,-2568.192779556794,28,higher,0,married,0,F,employee,0,290515.3710247979,higher education
0,-1193.595714015692,57,average,1,married,0,M,companion,0,230292.1282504548,to buy a used car
1,-4025.889116498281,32,average,1,Single/not married,4,F,employee,0,220815.288761388,your car
1,-342.2498820950371,26,AVERAGE,1,married,0,F,employee,1,239515.0266404945,real estate transactions
0,-3707.557542835148,43,higher,0,married,0,M,employee,0,417051.79454682575,real estate construction
1,-4271.528215497427,48,AVERAGE,1,married,0,F,companion,0,131643.61314548302,cars
0,-1447.7650588443744,30,higher,0,divorced,3,F,employee,1,353864.02781779494,commercial real estate transactions
1,-1561.61312692834,32,average,1,married,0,F,employee,0,79756.83352309026,used car deal
1,-291.45755399722907,46,average,1,married,0,F,employee,0,54797.08868616194,purchase of commercial real estate
2,-211.3321064357295,33,average,1,Single/not married,4,F,employee,0,98522.59378474717,car deal
0,-1821.341911016643,37,average,1,married,0,F,employee,0,156434.44561371615,car deal
0,-1139.7442160211767,53,average,1,civil marriage,1,M,employee,0,193318.87733137328,home purchase
0,-351.6338642849568,36,higher,0,Single/not married,4,F,employee,0,138691.16992843582,commercial real estate transactions
0,-1459.4034228906326,65,average,1,widower/widow,2,F,employee,0,107906.1656292128,getting an education
0,-2344.182990243104,27,average,1,married,0,M,employee,0,162146.54211420132,pursue higher education
0,-1290.6190053614364,28,higher,0,civil marriage,1,M,employee,0,235311.0217302372,purchase of residential property
0,362344.2977697068,69,average,1,married,0,M,pensioner,0,169474.89427719545,housing transactions
0,-1183.7913987019874,57,average,1,civil marriage,1,M,employee,0,114726.95049959054,for a wedding
0,395899.3519995793,64,average,1,widower/widow,2,F,pensioner,0,149716.01503262224,buying a home for a family
1,-6799.624714399357,42,average,1,married,0,F,civil servant,0,290780.73591910175,purchase of commercial real estate
3,-2949.422637238689,35,average,1,married,0,M,companion,0,192528.94750962604,automobile
2,-1017.1789354666404,38,average,1,married,0,F,employee,0,157624.7968577733,construction of your own real estate
1,-3157.923499244517,30,average,1,civil marriage,1,M,companion,0,343587.9294452257,purchase of residential property
1,-5317.759753714574,58,AVERAGE,1,married,0,M,companion,0,382561.85148092185,purchasing a car
0,-2623.5186831484025,54,higher,0,married,0,F,employee,0,278797.47897550225,residential real estate construction
0,-455.6602391427302,54,average,1,civil marriage,1,M,employee,0,143005.27110421914,wedding
0,-860.1763676597028,26,average,1,Single/not married,4,M,employee,0,265758.6075381056,housing
0,-133.8767214784542,44,higher,0,civil marriage,1,F,companion,0,149071.52668285678,buying a rental property
0,,27,average,1,married,0,M,companion,0,,buying a rental property
0,,59,average,1,widower/widow,2,F,pensioner,0,,housing
1,-1090.0447593963395,36,higher,0,married,0,F,employee,0,284610.04785587447,buying a rental property
2,-2098.6432252243694,37,average,1,married,0,F,employee,0,203187.5133271268,obtaining higher education
0,,57,average,1,civil marriage,1,F,companion,0,,pursue higher education
2,-1372.5861144155338,36,higher,0,married,0,M,companion,0,553624.2304621994,purchase of residential property
0,-2808.633986434691,41,higher,0,civil marriage,1,M,companion,0,308790.2140846475,wedding
0,-683.2745023565002,57,Average,1,widower/widow,2,F,employee,0,74253.4337366202,to buy a used car
1,-61.5184565937786,31,average,1,Single/not married,4,F,employee,0,64085.93598170251,real estate
2,-623.6179247237885,36,Higher,0,married,0,M,companion,0,360163.4857330849,real estate transactions
2,-3814.26649980285,30,average,1,married,0,F,employee,0,116323.70901894972,automobile
1,-1572.4008289960425,38,incomplete higher education,2,married,0,M,employee,0,331495.3921612848,real estate
0,-1093.0090245007823,29,higher,0,married,0,M,employee,0,256487.9456597789,getting an education
1,-3957.878085909921,37,higher,0,married,0,F,civil servant,0,437471.42916665954,buying a property
0,-1177.9676477283056,46,average,1,married,0,F,companion,0,230272.9227836673,purchasing a car
0,-2491.6665796238817,33,Average,1,civil marriage,1,F,employee,1,63511.02868227579,to buy a used car
0,,23,Incomplete higher education,2,Single/not married,4,M,employee,0,,obtaining higher education
0,-8898.362065741221,49,average,1,married,0,F,civil servant,0,84119.59787986169,housing
0,-554.9948299066504,28,higher,0,civil marriage,1,F,companion,0,180437.35783465143,home renovation
0,-7115.984665942408,50,average,1,married,0,F,employee,1,506773.98575342726,housing
2,-5763.183198564363,33,average,1,civil marriage,1,F,civil servant,0,171057.9516597415,for a wedding
0,-5966.901673188349,44,higher,0,married,0,M,employee,0,171859.92665370496,home purchase
0,-837.6106694337192,55,average,1,married,0,M,employee,0,147863.34401324607,used car deal
0,,55,higher,0,civil marriage,1,F,companion,0,,get married
0,-583.4827583985601,27,average,1,married,0,F,employee,0,57212.83959875874,real estate
0,374222.14798251103,51,average,1,married,0,M,pensioner,0,115194.16110751651,getting an education
0,-2093.262818718529,42,average,1,married,0,M,employee,0,136525.03105567026,home purchase
0,-2362.925092561481,45,higher,0,married,0,F,companion,0,189366.9593244791,housing transactions
0,361917.9163888008,49,higher,0,Single/not married,4,F,pensioner,0,290193.79570215713,cars
1,,31,AVERAGE,1,divorced,3,M,civil servant,0,,additional education
1,-1426.833501532623,35,average,1,civil marriage,1,F,employee,0,331595.2438178919,buying a property
1,-2220.710993043466,41,average,1,divorced,3,F,employee,0,217333.17511756247,getting an education
0,-1017.6355061778976,46,average,1,divorced,3,M,employee,0,86175.99488270962,higher education
0,371373.74616835976,54,average,1,divorced,3,F,pensioner,0,113978.15252228123,buying your own home
0,-2777.659207511929,30,average,1,married,0,M,employee,0,121759.96301156636,purchase of commercial real estate
0,-437.4488572229364,29,higher,0,married,0,F,employee,0,189608.44576355733,pursue higher education
0,-4560.708560164821,53,average,1,divorced,3,F,employee,1,136159.9260376908,to buy your car
0,-12506.318295701558,46,average,1,married,0,F,employee,0,292843.28796680074,real estate
0,-2557.748501049827,27,initial,3,Single/not married,4,M,companion,0,378606.1729333832,housing
0,-339.7244991635261,32,average,1,married,0,F,employee,0,156255.20997616163,education
0,-1102.4696834830067,50,higher,0,divorced,3,F,companion,0,191651.6288924889,home renovation
0,-7272.087247564401,40,incomplete higher education,2,married,0,F,employee,0,107499.87644129874,real estate transactions
0,-13664.197881775632,57,average,1,Single/not married,4,F,employee,0,260593.8708900968,residential real estate construction
0,368166.03500395705,64,higher,0,civil marriage,1,F,pensioner,0,248148.0531489744,for a wedding
0,-573.1581540711437,23,average,1,civil marriage,1,M,companion,0,161754.56690970913,for a wedding
0,389531.9495199419,54,average,1,Single/not married,4,F,pensioner,0,144318.0450250681,obtaining higher education
0,-5403.638480699989,33,average,1,Single/not married,4,M,employee,0,63357.956782745256,higher education
1,-510.0221330622396,40,higher,0,civil marriage,1,M,employee,0,235184.99035871305,used car deal
1,-764.6357856933994,58,average,1,Single/not married,4,F,employee,0,110963.1665618068,operations with your real estate
0,-4068.941611649435,56,average,1,civil marriage,1,F,employee,0,168838.78854859006,wedding
0,-1776.594623630848,47,higher,0,married,0,F,employee,0,267550.4653915177,operations with your real estate
0,391277.0407345108,65,higher,0,civil marriage,1,F,pensioner,0,302020.0262266692,wedding
2,-3307.792204285441,40,average,1,civil marriage,1,F,companion,0,91603.48679953608,get married
0,-1607.1889953754633,61,average,1,civil marriage,1,F,employee,0,318846.2769427702,automobile
0,-4176.6718779936455,41,average,1,married,0,F,employee,0,162604.3170365191,home renovation
0,,57,higher,0,widower/widow,2,F,pensioner,0,,housing
0,,58,average,1,civil marriage,1,F,pensioner,0,,specialized education
0,-5297.50201633324,53,higher,0,Single/not married,4,F,civil servant,0,100169.55465954742,buying a rental property
1,331291.683062882,59,average,1,married,0,M,pensioner,0,212226.2707265455,home renovation
0,-2195.688841518035,58,average,1,civil marriage,1,F,employee,0,230744.31548018288,wedding
0,374052.6583141285,54,average,1,civil marriage,1,M,pensioner,0,241738.2937984841,purchasing a car
0,,45,average,1,married,0,F,employee,0,,specialized education
0,-1207.938255436232,55,average,1,married,0,M,companion,0,130087.48789702612,buying a property
0,-191.16775996821264,56,average,1,married,0,M,employee,0,138653.74879258065,cars
1,-1683.5978647977563,37,average,1,married,0,F,companion,0,73897.89853262668,operations with your real estate
2,-2476.791928793164,45,average,1,married,0,M,companion,0,65489.1158794833,purchase of commercial real estate
0,-2214.28257992546,56,average,1,married,0,M,companion,0,85566.88856648646,obtaining higher education
0,-11033.518148476593,49,average,1,married,0,F,employee,0,78990.24653497513,real estate construction
0,397579.1732366004,55,average,1,married,0,F,pensioner,0,220450.5055116753,housing transactions
1,-361.2953457947725,22,incomplete higher education,2,civil marriage,1,F,companion,0,59702.37857277272,housing transactions
0,-325.69929499850565,40,average,1,civil marriage,1,F,employee,0,86614.13605571326,get married
0,-8575.88534747526,46,average,1,married,0,F,civil servant,0,111755.19881373111,buying a home for a family
0,-2733.252454723112,28,average,1,married,0,M,companion,0,224492.9459079017,buying a home for a family
0,-914.167360009776,44,higher,0,civil marriage,1,F,companion,0,149367.83543150107,get married
0,400992.43657013256,66,average,1,married,0,F,pensioner,0,45403.44177066505,additional education
0,-3782.2228796271975,60,average,1,married,0,M,companion,0,237845.3935494605,to buy a used car
0,-6507.922473141459,56,average,1,married,0,M,employee,0,202743.53516141075,buying a rental property
1,-351.68526318501466,22,higher,0,married,0,M,employee,1,168110.28725291538,purchase of residential property
0,-6088.417967735368,39,higher,0,married,0,M,companion,0,132968.70210394516,used car deal
2,-1590.2779213595386,27,average,1,married,0,F,employee,0,153406.62764500515,pursue higher education
0,348328.7536563003,63,average,1,divorced,3,F,pensioner,0,63295.13530769037,pursue higher education
1,-178.09172938316402,28,higher,0,married,0,M,employee,0,226385.7269805009,housing
0,389595.29555720295,63,higher,0,married,0,F,pensioner,0,409749.4417686008,to buy a used car
1,-342.5914333330957,45,average,1,married,0,F,companion,0,91053.54701688836,real estate transactions
0,,53,average,1,widower/widow,2,F,employee,1,,your car
0,-573.6324650525218,33,average,1,civil marriage,1,M,employee,0,149943.13240890088,wedding
2,-5444.643864994388,36,higher,0,married,0,M,civil servant,0,164190.70136869792,specialized education
0,-5812.671570259872,58,average,1,widower/widow,2,F,employee,0,65872.65505577302,obtaining additional education
0,391012.4110139498,63,AVERAGE,1,widower/widow,2,F,pensioner,0,82638.0024194396,home purchase
0,-11131.051259926102,51,average,1,Single/not married,4,F,employee,0,189615.2131887141,automobile
2,-1814.0989082842573,41,average,1,civil marriage,1,F,companion,0,330121.8325513177,for a wedding
1,-5461.539810724663,44,average,1,married,0,F,civil servant,0,228945.56361185125,buying your own home
2,-1606.83900872831,29,higher,0,married,0,F,companion,0,129336.55380612698,real estate
0,-538.5319034285704,33,average,1,Single/not married,4,M,employee,0,126417.87641328304,housing
0,-2143.1655056935338,60,average,1,divorced,3,F,companion,0,325817.680730403,residential real estate construction
0,-663.8847700994702,27,average,1,Single/not married,4,F,employee,0,260753.2035014204,to buy a car
0,-2969.035931148029,59,HIGHER,0,civil marriage,1,M,employee,0,62822.524690776525,for a wedding
0,-2086.501856449407,62,Higher,0,widower/widow,2,F,companion,0,302082.0975820676,cars
0,,48,average,1,civil marriage,1,F,companion,0,,wedding
0,338417.79225176905,53,HIGHER,0,married,0,F,pensioner,0,82055.33682485223,commercial real estate transactions
1,-3356.6544528013765,27,average,1,Single/not married,4,F,employee,0,140531.30705836145,construction of your own real estate
0,-289.47159368109754,36,average,1,married,0,M,employee,0,171100.285298358,specialized education
0,351449.84502574365,64,higher,0,civil marriage,1,F,pensioner,0,168089.78111275393,get married
1,-565.146688183647,31,higher,0,divorced,3,F,companion,0,76712.61787853605,higher education
0,-1078.497073946274,55,average,1,married,0,M,companion,0,119275.59033565893,buying a home for a family
1,-3267.738265311034,45,higher,0,civil marriage,1,F,employee,0,118552.3103397134,for a wedding
0,,56,average,1,married,0,F,pensioner,0,,additional education
0,-3756.010675636911,51,average,1,divorced,3,F,employee,0,442632.0882995197,construction of your own real estate
